"content_id","content_name","content_type","display_name","desc","url","domain","provider_id","comment","visible","creation_date","creator_id","privacy","author_name"
4334,Determining When at Least One of the Three Boolean Variables is True__68bdb309f6cc3d7a9cc09761-68bdb308f6cc3d7a9cc09759-0,pcex_set,Determining When at Least One of the Three Boolean Variables is True,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb309f6cc3d7a9cc09761?_t=1757557106275&index=0,java,pcex,,1,2025-09-10 22:18:26.000,moh70@pitt.edu,public,Mohammad Hassany
4337,Celsius To Fahrenheit Conversion__68bdb308f6cc3d7a9cc09756-68bdb308f6cc3d7a9cc09751-0,pcex_set,Celsius To Fahrenheit Conversion,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc09756?_t=1757557133369&index=0,java,pcex,,1,2025-09-10 22:18:53.000,moh70@pitt.edu,public,Mohammad Hassany
4339,Vending Machine With Dollars and Quarters__68bdb308f6cc3d7a9cc0974e-68bdb308f6cc3d7a9cc09749-0,pcex_set,Vending Machine With Dollars and Quarters,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc0974e?_t=1757995042361&index=0,java,pcex,,1,2025-09-10 22:18:56.000,moh70@pitt.edu,public,Mohammad Hassany
4341,Printing Table of Medal Winner Counts with Row Totals__68bdb308f6cc3d7a9cc09746-68bdb308f6cc3d7a9cc09741-0,pcex_set,Printing Table of Medal Winner Counts with Row Totals,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc09746?_t=1757557165442&index=0,java,pcex,,1,2025-09-10 22:19:25.000,moh70@pitt.edu,public,Mohammad Hassany
4343,Determining the Smallest of the Three Integers__68bdb308f6cc3d7a9cc0973e-68bdb308f6cc3d7a9cc09739-0,pcex_set,Determining the Smallest of the Three Integers,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc0973e?_t=1757557198020&index=0,java,pcex,,1,2025-09-10 22:19:58.000,moh70@pitt.edu,public,Mohammad Hassany
4345,Warning the User about the Changes in the Temperature__68bdb308f6cc3d7a9cc09736-68bdb308f6cc3d7a9cc09731-0,pcex_set,Warning the User about the Changes in the Temperature,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc09736?_t=1757557202087&index=0,java,pcex,,1,2025-09-10 22:20:02.000,moh70@pitt.edu,public,Mohammad Hassany
4347,Printing Name Initials__68bdb308f6cc3d7a9cc0972e-68bdb308f6cc3d7a9cc09726-0,pcex_set,Printing Name Initials,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc0972e?_t=1757557219672&index=0,java,pcex,,1,2025-09-10 22:20:19.000,moh70@pitt.edu,public,Mohammad Hassany
4350,Modifying an Array (Case 1)__68bdb308f6cc3d7a9cc09723-68bdb308f6cc3d7a9cc0971e-0,pcex_set,Modifying an Array (Case 1),Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc09723?_t=1757557331659&index=0,java,pcex,,1,2025-09-10 22:22:11.000,moh70@pitt.edu,public,Mohammad Hassany
4352,Updating an Element in the Array (Case 1) __68bdb308f6cc3d7a9cc0971b-68bdb308f6cc3d7a9cc09713-0,pcex_set,Updating an Element in the Array (Case 1) ,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc0971b?_t=1757557335332&index=0,java,pcex,,1,2025-09-10 22:22:15.000,moh70@pitt.edu,public,Mohammad Hassany
4355,Calculating the Winning Percentage of a Sports Team (Case 1)__68bdb308f6cc3d7a9cc09710-68bdb308f6cc3d7a9cc09708-0,pcex_set,Calculating the Winning Percentage of a Sports Team (Case 1),Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc09710?_t=1757557365503&index=0,java,pcex,,1,2025-09-10 22:22:45.000,moh70@pitt.edu,public,Mohammad Hassany
4358,Printing Sequence of Numbers with a Gap Between Adjacent Values (Case 1) __68bdb308f6cc3d7a9cc09705-68bdb308f6cc3d7a9cc09700-0,pcex_set,Printing Sequence of Numbers with a Gap Between Adjacent Values (Case 1) ,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc09705?_t=1757557413901&index=0,java,pcex,,1,2025-09-10 22:23:33.000,moh70@pitt.edu,public,Mohammad Hassany
4360,Calculating the Sum of the Values in an Array__68bdb308f6cc3d7a9cc096fd-68bdb308f6cc3d7a9cc096f8-0,pcex_set,Calculating the Sum of the Values in an Array,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc096fd?_t=1757557435980&index=0,java,pcex,,1,2025-09-10 22:23:55.000,moh70@pitt.edu,public,Mohammad Hassany
4362,String Comparison (Case 1)__68bdb308f6cc3d7a9cc096f5-68bdb308f6cc3d7a9cc096f0-0,pcex_set,String Comparison (Case 1),Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc096f5?_t=1757557439753&index=0,java,pcex,,1,2025-09-10 22:23:59.000,moh70@pitt.edu,public,Mohammad Hassany
4364,Determining When a Customer Could Rent a Car (Case 1)__68bdb308f6cc3d7a9cc096ed-68bdb308f6cc3d7a9cc096e5-0,pcex_set,Determining When a Customer Could Rent a Car (Case 1),Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc096ed?_t=1757557448674&index=0,java,pcex,,1,2025-09-10 22:24:08.000,moh70@pitt.edu,public,Mohammad Hassany
4367,String Concatenation (Case 1)__68bdb308f6cc3d7a9cc096e2-68bdb308f6cc3d7a9cc096dd-0,pcex_set,String Concatenation (Case 1),Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc096e2?_t=1757557481321&index=0,java,pcex,,1,2025-09-10 22:24:41.000,moh70@pitt.edu,public,Mohammad Hassany
4369,Increment/Decrement Operators (Case 1)__68bdb308f6cc3d7a9cc096da-68bdb308f6cc3d7a9cc096d2-0,pcex_set,Increment/Decrement Operators (Case 1),Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc096da?_t=1757557485160&index=0,java,pcex,,1,2025-09-10 22:24:45.000,moh70@pitt.edu,public,Mohammad Hassany
4372,Creating an Array of Odd Numbers__68bdb308f6cc3d7a9cc096cf-68bdb308f6cc3d7a9cc096ca-0,pcex_set,Creating an Array of Odd Numbers,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc096cf?_t=1757557549591&index=0,java,pcex,,1,2025-09-10 22:25:49.000,moh70@pitt.edu,public,Mohammad Hassany
4374,Creating a List of Words from a File __68bdb308f6cc3d7a9cc096c7-68bdb308f6cc3d7a9cc096c2-0,pcex_set,Creating a List of Words from a File ,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc096c7?_t=1757557552174&index=0,java,pcex,,1,2025-09-10 22:25:52.000,moh70@pitt.edu,public,Mohammad Hassany
4376,The Class for Representing a Loan (Case 1)__68bdb308f6cc3d7a9cc096bf-68bdb308f6cc3d7a9cc096ba-0,pcex_set,The Class for Representing a Loan (Case 1),Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc096bf?_t=1757557557305&index=0,java,pcex,,1,2025-09-10 22:25:57.000,moh70@pitt.edu,public,Mohammad Hassany
4378,The Class for Representing a TV (Case 1)__68bdb308f6cc3d7a9cc096b7-68bdb308f6cc3d7a9cc096b2-0,pcex_set,The Class for Representing a TV (Case 1),Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc096b7?_t=1757557568035&index=0,java,pcex,,1,2025-09-10 22:26:08.000,moh70@pitt.edu,public,Mohammad Hassany
4380,The Class for Representing a Bank Account (Case 1)__68bdb308f6cc3d7a9cc096af-68bdb308f6cc3d7a9cc096aa-0,pcex_set,The Class for Representing a Bank Account (Case 1),Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc096af?_t=1757557604568&index=0,java,pcex,,1,2025-09-10 22:26:44.000,moh70@pitt.edu,public,Mohammad Hassany
4382,Accessing String Characters (Case 1)__68bdb308f6cc3d7a9cc096a7-68bdb308f6cc3d7a9cc096a2-0,pcex_set,Accessing String Characters (Case 1),Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc096a7?_t=1757557608459&index=0,java,pcex,,1,2025-09-10 22:26:48.000,moh70@pitt.edu,public,Mohammad Hassany
4384,Finding the Smallest Divisor of a Positive Number__68bdb308f6cc3d7a9cc0969f-68bdb308f6cc3d7a9cc0969a-0,pcex_set,Finding the Smallest Divisor of a Positive Number,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc0969f?_t=1757557630088&index=0,java,pcex,,1,2025-09-10 22:27:10.000,moh70@pitt.edu,public,Mohammad Hassany
4386,Pythagorean Theorem (Case 1)__68bdb308f6cc3d7a9cc09697-68bdb308f6cc3d7a9cc09692-0,pcex_set,Pythagorean Theorem (Case 1),Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc09697?_t=1757557649318&index=0,java,pcex,,1,2025-09-10 22:27:29.000,moh70@pitt.edu,public,Mohammad Hassany
4388,Printing Consecutive Numbers Starting from Zero (Case 1) __68bdb308f6cc3d7a9cc0968f-68bdb308f6cc3d7a9cc0968a-0,pcex_set,Printing Consecutive Numbers Starting from Zero (Case 1) ,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc0968f?_t=1757557653868&index=0,java,pcex,,1,2025-09-10 22:27:33.000,moh70@pitt.edu,public,Mohammad Hassany
4390,Determining When to Buy a New Phone (Case 1)__68bdb308f6cc3d7a9cc09687-68bdb308f6cc3d7a9cc09682-0,pcex_set,Determining When to Buy a New Phone (Case 1),Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc09687?_t=1757557672139&index=0,java,pcex,,1,2025-09-10 22:27:52.000,moh70@pitt.edu,public,Mohammad Hassany
4392,Printing Common Elements in Two Arrays__68bdb308f6cc3d7a9cc0967f-68bdb308f6cc3d7a9cc09677-0,pcex_set,Printing Common Elements in Two Arrays,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/68bdb308f6cc3d7a9cc0967f?_t=1757557674629&index=0,java,pcex,,1,2025-09-10 22:27:54.000,moh70@pitt.edu,public,Mohammad Hassany
4395,Vending Machine With Dollars and Quarters__664e3efd91363872f0ba35f8-664e3ef591363872f0ba35f4-0,pcex_set,Vending Machine With Dollars and Quarters,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/664e3efd91363872f0ba35f8?_t=1757995050643&index=0,java,pcex,,1,2025-09-15 23:57:30.000,moh70@pitt.edu,public,Mohammad Hassany
4397,Vending Machine With Dollars and Quarters__664e24f091363872f0ba3330-664e24ec91363872f0ba332c-0,pcex_set,Vending Machine With Dollars and Quarters,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/664e24f091363872f0ba3330?_t=1757995061858&index=0,py,pcex,,1,2025-09-15 23:57:41.000,moh70@pitt.edu,public,Mohammad Hassany
4399,Seconds to Minutes Conversion__677c5572949ed2ff17c30456-664e23ff91363872f0ba32ee-0,pcex_set,Seconds to Minutes Conversion,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/677c5572949ed2ff17c30456?_t=1757995084547&index=0,py,pcex,,1,2025-09-15 23:58:04.000,moh70@pitt.edu,public,Mohammad Hassany
4401,Seconds to Minutes Conversion__664e505691363872f0ba38f8-664e504b91363872f0ba38f4-0,pcex_set,Seconds to Minutes Conversion,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/664e505691363872f0ba38f8?_t=1757995097577&index=0,java,pcex,,1,2025-09-15 23:58:17.000,moh70@pitt.edu,public,Mohammad Hassany
4403,Seconds to Minutes Conversion__664e241291363872f0ba32f4-664e23ff91363872f0ba32ee-0,pcex_set,Seconds to Minutes Conversion,Program Construction Examples,http://pawscomp2.sis.pitt.edu/pcex-authoring/preview/index.html?load=http://pawscomp2.sis.pitt.edu/pcex-authoring/api/hub/664e241291363872f0ba32f4?_t=1757995103718&index=0,py,pcex,,1,2025-09-15 23:58:23.000,moh70@pitt.edu,public,Mohammad Hassany
